graph_id,run,k,join,runtime_ms,cycles,paths
7,2,14,3,14.6238, 88483,32084| 124766
8,2,14,3,19.3393, 162239,36228| 145786
9,2,14,3,16.9822, 134433,35586| 141360
0,3,14,3,14.89, 89833,32606| 126472
1,3,14,3,17.7818, 125513,35464| 140416
2,3,14,3,19.1628, 134449,36204| 143738
3,3,14,3,20.3903, 163069,36834| 147668
4,3,14,3,13.9476, 66471,31346| 119878
5,3,14,3,14.4948, 96303,33730| 131222
6,3,14,3,17.9734, 109374,35746| 140300
7,3,14,3,14.8408, 88483,32084| 124766
8,3,14,3,19.5286, 162239,36228| 145786
9,3,14,3,18.5114, 134433,35586| 141360
0,4,14,3,15.7606, 89833,32606| 126472
1,4,14,3,15.8112, 125513,35464| 140416
2,4,14,3,18.5985, 134449,36204| 143738
3,4,14,3,19.9596, 163069,36834| 147668
4,4,14,3,14.2157, 66471,31346| 119878
5,4,14,3,16.8332, 96303,33730| 131222
6,4,14,3,18.538, 109374,35746| 140300
7,4,14,3,12.5661, 88483,32084| 124766
8,4,14,3,19.1186, 162239,36228| 145786
9,4,14,3,19.0778, 134433,35586| 141360
0,5,14,3,15.5432, 89833,32606| 126472
1,5,14,3,18.2419, 125513,35464| 140416
2,5,14,3,18.9805, 134449,36204| 143738
3,5,14,3,17.6134, 163069,36834| 147668
4,5,14,3,14.4982, 66471,31346| 119878
5,5,14,3,16.7464, 96303,33730| 131222
6,5,14,3,19.0545, 109374,35746| 140300
7,5,14,3,14.7149, 88483,32084| 124766
8,5,14,3,20.2885, 162239,36228| 145786
9,5,14,3,16.3804, 134433,35586| 141360
0,6,14,3,15.6695, 89833,32606| 126472
1,6,14,3,18.3454, 125513,35464| 140416
2,6,14,3,19.0474, 134449,36204| 143738
3,6,14,3,20.0279, 163069,36834| 147668
4,6,14,3,15.0405, 66471,31346| 119878
5,6,14,3,15.2732, 96303,33730| 131222
6,6,14,3,17.6921, 109374,35746| 140300
7,6,14,3,14.4967, 88483,32084| 124766
8,6,14,3,19.66, 162239,36228| 145786
9,6,14,3,18.7848, 134433,35586| 141360
0,7,14,3,15.8671, 89833,32606| 126472
1,7,14,3,18.1676, 125513,35464| 140416
2,7,14,3,16.9524, 134449,36204| 143738
3,7,14,3,19.8045, 163069,36834| 147668
4,7,14,3,14.9332, 66471,31346| 119878
5,7,14,3,16.806, 96303,33730| 131222
6,7,14,3,19.0071, 109374,35746| 140300
7,7,14,3,13.6302, 88483,32084| 124766
8,7,14,3,18.8538, 162239,36228| 145786
9,7,14,3,19.2356, 134433,35586| 141360
0,8,14,3,16.1194, 89833,32606| 126472
1,8,14,3,18.466, 125513,35464| 140416
2,8,14,3,19.9631, 134449,36204| 143738
3,8,14,3,17.7849, 163069,36834| 147668
4,8,14,3,14.9007, 66471,31346| 119878
5,8,14,3,16.9503, 96303,33730| 131222
6,8,14,3,19.0062, 109374,35746| 140300
7,8,14,3,14.6399, 88483,32084| 124766
8,8,14,3,19.999, 162239,36228| 145786
9,8,14,3,16.778, 134433,35586| 141360
0,9,14,3,15.6512, 89833,32606| 126472
1,9,14,3,18.3089, 125513,35464| 140416
2,9,14,3,19.2409, 134449,36204| 143738
3,9,14,3,20.0403, 163069,36834| 147668
4,9,14,3,15.1659, 66471,31346| 119878
5,9,14,3,14.4962, 96303,33730| 131222
6,9,14,3,18.8479, 109374,35746| 140300
7,9,14,3,14.6669, 88483,32084| 124766
8,9,14,3,20.2004, 162239,36228| 145786
9,9,14,3,19.1056, 134433,35586| 141360
0,0,14,4,78.4746, 89833,11242| 43848
1,0,14,4,92.2911, 125513,11910| 47374
2,0,14,4,98.4492, 134449,12106| 48310
3,0,14,4,104.728, 163069,12222| 49056
4,0,14,4,72.482, 66471,11044| 42390
5,0,14,4,82.9051, 96303,11572| 45302
6,0,14,4,98.9361, 109374,12124| 47870
7,0,14,4,69.8419, 88483,11102| 43186
8,0,14,4,100.095, 162239,11906| 48134
9,0,14,4,98.201, 134433,11884| 47470
0,1,14,4,72.3793, 89833,11242| 43848
1,1,14,4,84.9377, 125513,11910| 47374
2,1,14,4,90.6173, 134449,12106| 48310
3,1,14,4,94.8773, 163069,12222| 49056
4,1,14,4,70.0237, 66471,11044| 42390
5,1,14,4,80.1803, 96303,11572| 45302
6,1,14,4,87.0307, 109374,12124| 47870
7,1,14,4,64.1616, 88483,11102| 43186
8,1,14,4,97.8844, 162239,11906| 48134
9,1,14,4,96.0658, 134433,11884| 47470
0,2,14,4,76.6107, 89833,11242| 43848
1,2,14,4,89.655, 125513,11910| 47374
2,2,14,4,93.5521, 134449,12106| 48310
3,2,14,4,98.0677, 163069,12222| 49056
4,2,14,4,68.1458, 66471,11044| 42390
5,2,14,4,80.1981, 96303,11572| 45302
6,2,14,4,91.5866, 109374,12124| 47870
7,2,14,4,69.7561, 88483,11102| 43186
8,2,14,4,97.363, 162239,11906| 48134
9,2,14,4,97.7269, 134433,11884| 47470
0,3,14,4,76.6603, 89833,11242| 43848
1,3,14,4,88.5586, 125513,11910| 47374
2,3,14,4,95.8342, 134449,12106| 48310
3,3,14,4,98.8318, 163069,12222| 49056
4,3,14,4,67.9474, 66471,11044| 42390
5,3,14,4,83.48, 96303,11572| 45302
6,3,14,4,93.3529, 109374,12124| 47870
7,3,14,4,68.1005, 88483,11102| 43186
8,3,14,4,96.1962, 162239,11906| 48134
9,3,14,4,95.4425, 134433,11884| 47470
0,4,14,4,76.5435, 89833,11242| 43848
1,4,14,4,91.4279, 125513,11910| 47374
2,4,14,4,86.7211, 134449,12106| 48310
3,4,14,4,92.6666, 163069,12222| 49056
4,4,14,4,64.4083, 66471,11044| 42390
5,4,14,4,78.1858, 96303,11572| 45302
6,4,14,4,85.8757, 109374,12124| 47870
7,4,14,4,63.8442, 88483,11102| 43186
8,4,14,4,92.3272, 162239,11906| 48134
9,4,14,4,89.3468, 134433,11884| 47470
0,5,14,4,73.2348, 89833,11242| 43848
1,5,14,4,90.8622, 125513,11910| 47374
2,5,14,4,98.1088, 134449,12106| 48310
3,5,14,4,102.533, 163069,12222| 49056
4,5,14,4,70.5521, 66471,11044| 42390
5,5,14,4,81.7975, 96303,11572| 45302
6,5,14,4,87.2129, 109374,12124| 47870
7,5,14,4,66.0046, 88483,11102| 43186
8,5,14,4,96.0037, 162239,11906| 48134
9,5,14,4,97.5745, 134433,11884| 47470
0,6,14,4,77.372, 89833,11242| 43848
1,6,14,4,90.6648, 125513,11910| 47374
2,6,14,4,97.4015, 134449,12106| 48310
3,6,14,4,101.926, 163069,12222| 49056
4,6,14,4,71.3685, 66471,11044| 42390
5,6,14,4,79.6271, 96303,11572| 45302
6,6,14,4,91.3089, 109374,12124| 47870
7,6,14,4,69.358, 88483,11102| 43186
8,6,14,4,100.679, 162239,11906| 48134
9,6,14,4,96.6337, 134433,11884| 47470
0,7,14,4,75.4576, 89833,11242| 43848
1,7,14,4,88.3155, 125513,11910| 47374
2,7,14,4,96.3466, 134449,12106| 48310
3,7,14,4,101.684, 163069,12222| 49056
4,7,14,4,74.2331, 66471,11044| 42390
5,7,14,4,80.6577, 96303,11572| 45302
6,7,14,4,93.6141, 109374,12124| 47870
7,7,14,4,71.5079, 88483,11102| 43186
8,7,14,4,98.8495, 162239,11906| 48134
9,7,14,4,98.2153, 134433,11884| 47470
0,8,14,4,80.0113, 89833,11242| 43848
1,8,14,4,90.0728, 125513,11910| 47374
2,8,14,4,96.1484, 134449,12106| 48310
3,8,14,4,101.35, 163069,12222| 49056
4,8,14,4,69.0872, 66471,11044| 42390
5,8,14,4,82.0581, 96303,11572| 45302
6,8,14,4,96.4759, 109374,12124| 47870
7,8,14,4,65.5055, 88483,11102| 43186
8,8,14,4,90.4704, 162239,11906| 48134
9,8,14,4,89.7825, 134433,11884| 47470
0,9,14,4,76.6224, 89833,11242| 43848
1,9,14,4,89.0921, 125513,11910| 47374
2,9,14,4,94.255, 134449,12106| 48310
3,9,14,4,100.319, 163069,12222| 49056
4,9,14,4,68.7863, 66471,11044| 42390
5,9,14,4,79.9103, 96303,11572| 45302
6,9,14,4,94.6088, 109374,12124| 47870
7,9,14,4,69.2682, 88483,11102| 43186
8,9,14,4,99.9681, 162239,11906| 48134
9,9,14,4,96.3751, 134433,11884| 47470
0,0,15,2,3.62406, 233912,771770| 2973994
1,0,15,2,5.26043, 333264,908902| 3567304
2,0,15,2,5.64587, 358827,935044| 3679180
3,0,15,2,7.07661, 440997,993920| 3953826
4,0,15,2,3.19421, 170133,698632| 2651484
5,0,15,2,4.20498, 250786,808084| 3128340
6,0,15,2,4.63802, 289529,882820| 3439640
7,0,15,2,3.94038, 229098,761822| 2935560
8,0,15,2,6.93886, 437395,986764| 3923618
9,0,15,2,5.9378, 360417,921220| 3626240
0,1,15,2,3.68108, 233912,771770| 2973994
1,1,15,2,5.60498, 333264,908902| 3567304
2,1,15,2,5.48854, 358827,935044| 3679180
3,1,15,2,7.14415, 440997,993920| 3953826
4,1,15,2,2.90339, 170133,698632| 2651484
5,1,15,2,4.22476, 250786,808084| 3128340
6,1,15,2,4.60166, 289529,882820| 3439640
7,1,15,2,3.61464, 229098,761822| 2935560
8,1,15,2,6.82214, 437395,986764| 3923618
9,1,15,2,5.71952, 360417,921220| 3626240
0,2,15,2,4.1134, 233912,771770| 2973994
1,2,15,2,5.4651, 333264,908902| 3567304
2,2,15,2,5.63789, 358827,935044| 3679180
3,2,15,2,7.14968, 440997,993920| 3953826
4,2,15,2,2.87529, 170133,698632| 2651484
5,2,15,2,4.06542, 250786,808084| 3128340
6,2,15,2,5.08159, 289529,882820| 3439640
7,2,15,2,3.94431, 229098,761822| 2935560
8,2,15,2,6.97572, 437395,986764| 3923618
9,2,15,2,5.86567, 360417,921220| 3626240
0,3,15,2,3.73763, 233912,771770| 2973994
1,3,15,2,5.50429, 333264,908902| 3567304
2,3,15,2,5.27695, 358827,935044| 3679180
3,3,15,2,7.70963, 440997,993920| 3953826
4,3,15,2,3.03325, 170133,698632| 2651484
5,3,15,2,3.89823, 250786,808084| 3128340
6,3,15,2,4.86454, 289529,882820| 3439640
7,3,15,2,3.91765, 229098,761822| 2935560
8,3,15,2,6.78612, 437395,986764| 3923618
9,3,15,2,5.87767, 360417,921220| 3626240
0,4,15,2,4.06596, 233912,771770| 2973994
1,4,15,2,5.05305, 333264,908902| 3567304
2,4,15,2,5.26712, 358827,935044| 3679180
3,4,15,2,7.21566, 440997,993920| 3953826
4,4,15,2,2.8528, 170133,698632| 2651484
5,4,15,2,4.39989, 250786,808084| 3128340
6,4,15,2,4.95216, 289529,882820| 3439640
7,4,15,2,3.5211, 229098,761822| 2935560
8,4,15,2,6.86867, 437395,986764| 3923618
9,4,15,2,5.83137, 360417,921220| 3626240
0,5,15,2,4.11671, 233912,771770| 2973994
1,5,15,2,5.55978, 333264,908902| 3567304
2,5,15,2,5.69686, 358827,935044| 3679180
3,5,15,2,6.68413, 440997,993920| 3953826
4,5,15,2,2.93074, 170133,698632| 2651484
5,5,15,2,4.49197, 250786,808084| 3128340
6,5,15,2,4.9391, 289529,882820| 3439640
7,5,15,2,3.4686, 229098,761822| 2935560
8,5,15,2,6.72378, 437395,986764| 3923618
9,5,15,2,5.55142, 360417,921220| 3626240
0,6,15,2,3.89637, 233912,771770| 2973994
1,6,15,2,5.47183, 333264,908902| 3567304
2,6,15,2,5.61446, 358827,935044| 3679180
3,6,15,2,7.01527, 440997,993920| 3953826
4,6,15,2,3.13424, 170133,698632| 2651484
5,6,15,2,3.84744, 250786,808084| 3128340
6,6,15,2,4.95149, 289529,882820| 3439640
7,6,15,2,4.00339, 229098,761822| 2935560
8,6,15,2,6.88835, 437395,986764| 3923618
9,6,15,2,5.86209, 360417,921220| 3626240
0,7,15,2,3.73021, 233912,771770| 2973994
1,7,15,2,5.14671, 333264,908902| 3567304
2,7,15,2,5.60214, 358827,935044| 3679180
3,7,15,2,7.07414, 440997,993920| 3953826
4,7,15,2,3.102, 170133,698632| 2651484
5,7,15,2,3.91159, 250786,808084| 3128340
6,7,15,2,4.70529, 289529,882820| 3439640
7,7,15,2,4.24105, 229098,761822| 2935560
8,7,15,2,6.71809, 437395,986764| 3923618
9,7,15,2,5.71914, 360417,921220| 3626240
0,8,15,2,3.86887, 233912,771770| 2973994
1,8,15,2,5.14504, 333264,908902| 3567304
2,8,15,2,5.29548, 358827,935044| 3679180
3,8,15,2,7.18653, 440997,993920| 3953826
4,8,15,2,2.87222, 170133,698632| 2651484
5,8,15,2,4.31378, 250786,808084| 3128340
6,8,15,2,4.91118, 289529,882820| 3439640
7,8,15,2,3.49059, 229098,761822| 2935560
8,8,15,2,6.81238, 437395,986764| 3923618
9,8,15,2,5.8196, 360417,921220| 3626240
0,9,15,2,4.09941, 233912,771770| 2973994
1,9,15,2,5.57527, 333264,908902| 3567304
2,9,15,2,5.68711, 358827,935044| 3679180
3,9,15,2,7.1777, 440997,993920| 3953826
4,9,15,2,2.84209, 170133,698632| 2651484
5,9,15,2,4.16143, 250786,808084| 3128340
6,9,15,2,5.13767, 289529,882820| 3439640
7,9,15,2,3.64186, 229098,761822| 2935560
8,9,15,2,7.07482, 437395,986764| 3923618
9,9,15,2,5.5724, 360417,921220| 3626240
0,0,15,3,34.2213, 233912,93866
1,0,15,3,41.7751, 333264,104952
2,0,15,3,41.3179, 358827,107534
3,0,15,3,43.9209, 440997,110834
4,0,15,3,33.1872, 170133,88532
5,0,15,3,34.9877, 250786,97492
6,0,15,3,41.677, 289529,104554
7,0,15,3,32.7956, 229098,92682
8,0,15,3,41.9069, 437395,109558
9,0,15,3,42.1548, 360417,105774
0,1,15,3,33.4837, 233912,93866
1,1,15,3,41.4097, 333264,104952
2,1,15,3,44.999, 358827,107534
3,1,15,3,43.248, 440997,110834
4,1,15,3,33.6303, 170133,88532
5,1,15,3,38.6635, 250786,97492
6,1,15,3,40.4918, 289529,104554
7,1,15,3,32.9313, 229098,92682
8,1,15,3,45.0806, 437395,109558
9,1,15,3,40.7425, 360417,105774
0,2,15,3,34.9665, 233912,93866
1,2,15,3,40.4505, 333264,104952
2,2,15,3,43.2099, 358827,107534
3,2,15,3,45.7667, 440997,110834
4,2,15,3,31.2172, 170133,88532
5,2,15,3,37.4578, 250786,97492
6,2,15,3,41.5758, 289529,104554
7,2,15,3,33.5461, 229098,92682
8,2,15,3,45.7194, 437395,109558
9,2,15,3,40.6084, 360417,105774
0,3,15,3,34.8183, 233912,93866
1,3,15,3,42.5218, 333264,104952
2,3,15,3,41.2644, 358827,107534
3,3,15,3,45.3279, 440997,110834
4,3,15,3,33.5105, 170133,88532
5,3,15,3,35.1701, 250786,97492
6,3,15,3,43.1729, 289529,104554
7,3,15,3,33.7008, 229098,92682
8,3,15,3,42.2378, 437395,109558
9,3,15,3,42.1767, 360417,105774
0,4,15,3,33.6493, 233912,93866
1,4,15,3,38.718, 333264,104952
2,4,15,3,42.1811, 358827,107534
3,4,15,3,42.9563, 440997,110834
4,4,15,3,29.7652, 170133,88532
5,4,15,3,35.7356, 250786,97492
6,4,15,3,38.8424, 289529,104554
7,4,15,3,30.3861, 229098,92682
8,4,15,3,44.1243, 437395,109558
9,4,15,3,38.4377, 360417,105774
0,5,15,3,31.8611, 233912,93866
1,5,15,3,40.1118, 333264,104952
2,5,15,3,40.5714, 358827,107534
3,5,15,3,45.2213, 440997,110834
4,5,15,3,31.9846, 170133,88532
5,5,15,3,36.0408, 250786,97492
6,5,15,3,43.2106, 289529,104554
7,5,15,3,31.4384, 229098,92682
8,5,15,3,44.374, 437395,109558
9,5,15,3,42.6366, 360417,105774
0,6,15,3,33.7715, 233912,93866
1,6,15,3,41.7064, 333264,104952
2,6,15,3,43.6154, 358827,107534
3,6,15,3,44.1317, 440997,110834
4,6,15,3,33.3681, 170133,88532
5,6,15,3,35.4237, 250786,97492
6,6,15,3,43.2209, 289529,104554
7,6,15,3,33.8197, 229098,92682
8,6,15,3,43.5083, 437395,109558
9,6,15,3,42.523, 360417,105774
0,7,15,3,36.2495, 233912,93866
1,7,15,3,40.6007, 333264,104952
2,7,15,3,44.1169, 358827,107534
3,7,15,3,43.6651, 440997,110834
4,7,15,3,33.3015, 170133,88532
5,7,15,3,37.5552, 250786,97492
6,7,15,3,42.1829, 289529,104554
7,7,15,3,33.2122, 229098,92682
8,7,15,3,44.841, 437395,109558
9,7,15,3,41.0514, 360417,105774
0,8,15,3,35.708, 233912,93866
1,8,15,3,41.0108, 333264,104952
2,8,15,3,43.334, 358827,107534
3,8,15,3,46.8424, 440997,110834
4,8,15,3,31.4278, 170133,88532
5,8,15,3,37.3218, 250786,97492
6,8,15,3,40.8869, 289529,104554
7,8,15,3,33.4211, 229098,92682
8,8,15,3,45.2095, 437395,109558
9,8,15,3,39.5621, 360417,105774
0,9,15,3,35.1976, 233912,93866
1,9,15,3,42.999, 333264,104952
2,9,15,3,41.842, 358827,107534
3,9,15,3,45.6991, 440997,110834
4,9,15,3,31.6798, 170133,88532
5,9,15,3,37.0382, 250786,97492
6,9,15,3,43.7086, 289529,104554
7,9,15,3,30.979, 229098,92682
8,9,15,3,44.5656, 437395,109558
9,9,15,3,40.6967, 360417,105774
0,0,15,4,182.624, 233912,11242| 43848
1,0,15,4,215.65, 333264,11910| 47374
2,0,15,4,233.132, 358827,12106| 48310
3,0,15,4,255.927, 440997,12222| 49056
4,0,15,4,182.567, 170133,11044| 42390
5,0,15,4,209.67, 250786,11572| 45302
6,0,15,4,242.111, 289529,12124| 47870
7,0,15,4,180.111, 229098,11102| 43186
8,0,15,4,256.542, 437395,11906| 48134
9,0,15,4,249.523, 360417,11884| 47470
0,1,15,4,197.374, 233912,11242| 43848
1,1,15,4,227.258, 333264,11910| 47374
2,1,15,4,252.699, 358827,12106| 48310
3,1,15,4,262.635, 440997,12222| 49056
4,1,15,4,186.197, 170133,11044| 42390
5,1,15,4,204.928, 250786,11572| 45302
6,1,15,4,228.37, 289529,12124| 47870
7,1,15,4,183.226, 229098,11102| 43186
8,1,15,4,263.519, 437395,11906| 48134
9,1,15,4,241.04, 360417,11884| 47470
0,2,15,4,187.159, 233912,11242| 43848
1,2,15,4,220.182, 333264,11910| 47374
2,2,15,4,250.175, 358827,12106| 48310
3,2,15,4,259.141, 440997,12222| 49056
4,2,15,4,166.444, 170133,11044| 42390
5,2,15,4,194.622, 250786,11572| 45302
6,2,15,4,220.481, 289529,12124| 47870
7,2,15,4,159.228, 229098,11102| 43186
8,2,15,4,229.243, 437395,11906| 48134
9,2,15,4,243.985, 360417,11884| 47470
0,3,15,4,193.354, 233912,11242| 43848
1,3,15,4,224.873, 333264,11910| 47374
2,3,15,4,246.423, 358827,12106| 48310
3,3,15,4,259.969, 440997,12222| 49056
4,3,15,4,181.929, 170133,11044| 42390
5,3,15,4,212.911, 250786,11572| 45302
6,3,15,4,245.193, 289529,12124| 47870
7,3,15,4,180.095, 229098,11102| 43186
8,3,15,4,255.324, 437395,11906| 48134
9,3,15,4,247.509, 360417,11884| 47470
0,4,15,4,199.578, 233912,11242| 43848
1,4,15,4,236.616, 333264,11910| 47374
2,4,15,4,248.248, 358827,12106| 48310
3,4,15,4,262.561, 440997,12222| 49056
4,4,15,4,174.21, 170133,11044| 42390
5,4,15,4,198.669, 250786,11572| 45302
6,4,15,4,222.835, 289529,12124| 47870
7,4,15,4,167.56, 229098,11102| 43186
8,4,15,4,249.251, 437395,11906| 48134
9,4,15,4,244.725, 360417,11884| 47470
0,5,15,4,192.579, 233912,11242| 43848
1,5,15,4,230.134, 333264,11910| 47374
2,5,15,4,250.624, 358827,12106| 48310
3,5,15,4,253.84, 440997,12222| 49056
4,5,15,4,175.86, 170133,11044| 42390
5,5,15,4,197.49, 250786,11572| 45302
6,5,15,4,239.591, 289529,12124| 47870
7,5,15,4,176.117, 229098,11102| 43186
8,5,15,4,258.666, 437395,11906| 48134
9,5,15,4,248.767, 360417,11884| 47470
0,6,15,4,196.787, 233912,11242| 43848
1,6,15,4,231.754, 333264,11910| 47374
2,6,15,4,242.748, 358827,12106| 48310
3,6,15,4,249.864, 440997,12222| 49056
4,6,15,4,170.78, 170133,11044| 42390
5,6,15,4,202.135, 250786,11572| 45302
6,6,15,4,244.37, 289529,12124| 47870
7,6,15,4,181.788, 229098,11102| 43186
8,6,15,4,254.136, 437395,11906| 48134
9,6,15,4,249.862, 360417,11884| 47470
0,7,15,4,201.823, 233912,11242| 43848
1,7,15,4,234.529, 333264,11910| 47374
2,7,15,4,252.85, 358827,12106| 48310
3,7,15,4,259.397, 440997,12222| 49056
4,7,15,4,162.707, 170133,11044| 42390
5,7,15,4,188.656, 250786,11572| 45302
6,7,15,4,216.638, 289529,12124| 47870
7,7,15,4,158.077, 229098,11102| 43186
8,7,15,4,233.048, 437395,11906| 48134
9,7,15,4,220.565, 360417,11884| 47470
0,8,15,4,176.015, 233912,11242| 43848
1,8,15,4,220.179, 333264,11910| 47374
2,8,15,4,248.283, 358827,12106| 48310
3,8,15,4,258.152, 440997,12222| 49056
4,8,15,4,183.719, 170133,11044| 42390
5,8,15,4,207.279, 250786,11572| 45302
6,8,15,4,246.17, 289529,12124| 47870
7,8,15,4,179.632, 229098,11102| 43186
8,8,15,4,258.7, 437395,11906| 48134
9,8,15,4,257.736, 360417,11884| 47470
0,9,15,4,202.701, 233912,11242| 43848
1,9,15,4,241.335, 333264,11910| 47374
2,9,15,4,233.431, 358827,12106| 48310
3,9,15,4,245.811, 440997,12222| 49056
4,9,15,4,171.399, 170133,11044| 42390
5,9,15,4,202.837, 250786,11572| 45302
6,9,15,4,243.652, 289529,12124| 47870
7,9,15,4,180.358, 229098,11102| 43186
8,9,15,4,260.071, 437395,11906| 48134
9,9,15,4,253.084, 360417,11884| 47470
0,0,16,2,8.31927, 609104,2202224
1,0,16,2,12.5034, 884144,2658402
2,0,16,2,13.5726, 964719,2744136
3,0,16,2,16.9149, 1198276,2959906
4,0,16,2,6.77224, 433892,1952852
5,0,16,2,8.79443, 656231,2320256
6,0,16,2,10.1923, 763161,2556820
7,0,16,2,8.40413, 594529,2173738
8,0,16,2,16.0363, 1185608,2936854
9,0,16,2,13.4918, 968986,2705020
0,1,16,2,8.34897, 609104,2202224
1,1,16,2,12.4881, 884144,2658402
2,1,16,2,13.5938, 964719,2744136
3,1,16,2,16.8574, 1198276,2959906
4,1,16,2,6.63498, 433892,1952852
5,1,16,2,8.82073, 656231,2320256
6,1,16,2,10.6888, 763161,2556820
7,1,16,2,8.16257, 594529,2173738
8,1,16,2,16.105, 1185608,2936854
9,1,16,2,13.6665, 968986,2705020
0,2,16,2,8.5123, 609104,2202224
1,2,16,2,12.6914, 884144,2658402
2,2,16,2,13.7122, 964719,2744136
3,2,16,2,16.9232, 1198276,2959906
4,2,16,2,6.22806, 433892,1952852
5,2,16,2,8.42134, 656231,2320256
6,2,16,2,10.9978, 763161,2556820
7,2,16,2,7.93104, 594529,2173738
8,2,16,2,16.1958, 1185608,2936854
9,2,16,2,13.5737, 968986,2705020
0,3,16,2,8.08505, 609104,2202224
1,3,16,2,12.6615, 884144,2658402
2,3,16,2,13.6957, 964719,2744136
3,3,16,2,16.6467, 1198276,2959906
4,3,16,2,6.39802, 433892,1952852
5,3,16,2,9.19662, 656231,2320256
6,3,16,2,10.5345, 763161,2556820
7,3,16,2,8.00387, 594529,2173738
8,3,16,2,16.2644, 1185608,2936854
9,3,16,2,13.6824, 968986,2705020
0,4,16,2,8.25386, 609104,2202224
1,4,16,2,12.6549, 884144,2658402
2,4,16,2,13.9114, 964719,2744136
3,4,16,2,16.5077, 1198276,2959906
4,4,16,2,6.49327, 433892,1952852
5,4,16,2,9.02441, 656231,2320256
6,4,16,2,10.5176, 763161,2556820
7,4,16,2,8.21954, 594529,2173738
8,4,16,2,16.3082, 1185608,2936854
9,4,16,2,13.6442, 968986,2705020
0,5,16,2,8.094, 609104,2202224
1,5,16,2,12.5814, 884144,2658402
2,5,16,2,13.4544, 964719,2744136
3,5,16,2,16.482, 1198276,2959906
4,5,16,2,6.55323, 433892,1952852
5,5,16,2,9.09145, 656231,2320256
6,5,16,2,10.2485, 763161,2556820
7,5,16,2,8.17777, 594529,2173738
8,5,16,2,16.0822, 1185608,2936854
9,5,16,2,13.8752, 968986,2705020
0,6,16,2,7.76982, 609104,2202224
1,6,16,2,12.791, 884144,2658402
2,6,16,2,13.3854, 964719,2744136
3,6,16,2,16.6058, 1198276,2959906
4,6,16,2,6.12119, 433892,1952852
5,6,16,2,9.15058, 656231,2320256
6,6,16,2,10.3286, 763161,2556820
7,6,16,2,8.40425, 594529,2173738
8,6,16,2,16.1164, 1185608,2936854
9,6,16,2,13.7471, 968986,2705020
0,7,16,2,8.2228, 609104,2202224
1,7,16,2,12.3479, 884144,2658402
2,7,16,2,13.4643, 964719,2744136
3,7,16,2,16.7465, 1198276,2959906
4,7,16,2,6.16153, 433892,1952852
5,7,16,2,8.89113, 656231,2320256
6,7,16,2,10.6835, 763161,2556820
7,7,16,2,8.06625, 594529,2173738
8,7,16,2,15.8938, 1185608,2936854
9,7,16,2,14.0182, 968986,2705020
0,8,16,2,7.97667, 609104,2202224
1,8,16,2,12.652, 884144,2658402
2,8,16,2,13.5879, 964719,2744136
3,8,16,2,16.8855, 1198276,2959906
4,8,16,2,6.53211, 433892,1952852
5,8,16,2,8.8684, 656231,2320256
6,8,16,2,11.093, 763161,2556820
7,8,16,2,8.3482, 594529,2173738
8,8,16,2,16.1848, 1185608,2936854
9,8,16,2,13.5356, 968986,2705020
0,9,16,2,8.27395, 609104,2202224
1,9,16,2,12.7704, 884144,2658402
2,9,16,2,13.6268, 964719,2744136
3,9,16,2,16.8042, 1198276,2959906
4,9,16,2,6.20305, 433892,1952852
5,9,16,2,8.84813, 656231,2320256
6,9,16,2,10.2271, 763161,2556820
7,9,16,2,8.44519, 594529,2173738
8,9,16,2,16.2467, 1185608,2936854
9,9,16,2,13.5821, 968986,2705020
0,0,16,3,43.5556, 609104,93866| 363362
1,0,16,3,52.6432, 884144,104952| 414580
2,0,16,3,56.712, 964719,107534| 425206
3,0,16,3,61.0833, 1198276,110834| 443124
4,0,16,3,39.7637, 433892,88532| 337732
5,0,16,3,45.1428, 656231,97492| 378158
6,0,16,3,53.4764, 763161,104554| 408660
7,0,16,3,39.2178, 594529,92682| 359044
8,0,16,3,62.0063, 1185608,109558| 439406
9,0,16,3,56.6778, 968986,105774| 418332
0,1,16,3,42.9694, 609104,93866| 363362
1,1,16,3,53.8761, 884144,104952| 414580
2,1,16,3,56.2664, 964719,107534| 425206
3,1,16,3,61.0874, 1198276,110834| 443124
4,1,16,3,39.2846, 433892,88532| 337732
5,1,16,3,46.8138, 656231,97492| 378158
6,1,16,3,52.9534, 763161,104554| 408660
7,1,16,3,40.4792, 594529,92682| 359044
8,1,16,3,59.3958, 1185608,109558| 439406
9,1,16,3,59.1909, 968986,105774| 418332
0,2,16,3,41.1625, 609104,93866| 363362
1,2,16,3,55.2815, 884144,104952| 414580
2,2,16,3,55.2892, 964719,107534| 425206
3,2,16,3,62.5599, 1198276,110834| 443124
4,2,16,3,37.5044, 433892,88532| 337732
5,2,16,3,47.4055, 656231,97492| 378158
6,2,16,3,52.3246, 763161,104554| 408660
7,2,16,3,40.3529, 594529,92682| 359044
8,2,16,3,60.8493, 1185608,109558| 439406
9,2,16,3,58.0449, 968986,105774| 418332
0,3,16,3,42.4396, 609104,93866| 363362
1,3,16,3,55.5948, 884144,104952| 414580
2,3,16,3,56.2243, 964719,107534| 425206
3,3,16,3,62.7202, 1198276,110834| 443124
4,3,16,3,38.536, 433892,88532| 337732
5,3,16,3,46.6006, 656231,97492| 378158
6,3,16,3,52.692, 763161,104554| 408660
7,3,16,3,40.678, 594529,92682| 359044
8,3,16,3,60.8965, 1185608,109558| 439406
